"Address","Closest Semantically Similar Address","Semantic Similarity Score","Indexability","Indexability Status"
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.979","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.973","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.968","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.963","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.950","Indexable",""
"https://www.greenmountainenergy.com/en/california-resident-data-request/know/confirmation","https://www.greenmountainenergy.com/en/california-resident-data-request/delete/confirmation","0.993","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.986","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.985","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.982","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.979","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.967","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/california-resident-data-request/delete/confirmation","https://www.greenmountainenergy.com/en/california-resident-data-request/know/confirmation","0.993","Indexable",""
